vote_count,vote_average,title,popularity,release_date
16.0,5.5,Rich and Strange,1.581063,1931-12-10
15.0,4.9,The Skin Game,1.775534,1931-02-26
2.0,3.8,Elstree Calling,1.453276,1930-02-01
11.0,5.1,Juno and the Paycock,1.783776,1930-06-29
19.0,6.3,Murder!,1.988389,1930-07-31
1.0,10.0,The Farmer's Wife,0.211754,2012-06-20
451.0,6.9,Rounders,8.783454,1998-09-11
1101.0,6.9,Cube,12.095263,1997-09-09
10.0,6.5,Digging to China,1.486062,1997-07-07
2.0,9.3,One Man's Hero,0.996778,1999-08-02
52.0,6.5,Simon Birch,2.651408,1998-09-11
20.0,6.4,Without Limits,3.643468,1998-09-11
10.0,8.8,Seven Beauties,1.356974,1975-12-20
36.0,7.4,Swept Away,1.614531,1974-12-18
31.0,6.2,My Bodyguard,2.48642,1980-07-11
38.0,5.8,Class,3.169554,1983-07-22
7.0,5.8,"Grandview, U.S.A.",8.143655,1984-08-03
101.0,6.8,Broadcast News,8.627019,1987-12-16
4.0,4.3,The Allnighter,0.612445,1987-05-01
242.0,6.5,Working Girl,8.318954,1988-12-20
2.0,5.3,Stars & Bars,0.40317,1988-03-18
67.0,5.8,Married to the Mob,5.611184,1988-08-19
244.0,7.2,Say Anything...,6.953646,1989-04-14
72.0,6.0,My Blue Heaven,5.451623,1990-08-17
10.0,6.6,Men Don't Leave,0.728037,1990-02-02
100.0,6.3,Hero,5.584089,1992-10-02
173.0,5.0,Toys,5.923774,1992-12-18
13.0,5.2,Young Doctors in Love,1.768854,1982-07-16
8.0,5.1,Parasite,0.577976,1982-03-12
13.0,5.4,No Small Affair,8.895355,1984-11-09
49.0,5.9,Blame It on Rio,7.643886,1984-02-17
15.0,5.9,Wisdom,1.710851,1986-12-31
54.0,6.4,One Crazy Summer,4.66789,1986-08-08
51.0,5.6,About Last Night...,2.769589,1986-07-02
79.0,5.9,The Seventh Sign,4.720395,1988-04-01
106.0,5.6,We're No Angels,14.348459,1989-12-15
88.0,5.0,Nothing but Trouble,10.39662,1991-02-14
35.0,5.6,The Butcher's Wife,6.825983,1991-10-25
43.0,5.3,Mortal Thoughts,5.133778,1991-04-19
899.0,7.1,A Few Good Men,12.330249,1992-12-11
300.0,5.8,Indecent Proposal,7.118123,1993-04-07
32.0,6.0,Permanent Midnight,3.357962,1998-09-12
27.0,6.2,One True Thing,2.586355,1998-09-18
1254.0,6.8,Rush Hour,11.840557,1998-09-18
2.0,6.0,Lilian's Story,0.964894,1996-05-09
36.0,5.8,Six-String Samurai,2.740989,1998-09-18
5.0,7.0,A Soldier's Daughter Never Cries,0.85691,1998-09-18
670.0,6.8,Ronin,9.672094,1998-09-25
293.0,5.6,Urban Legend,6.081401,1998-09-25
39.0,6.3,Clay Pigeons,6.108589,1998-09-25
8.0,6.3,Monument Ave.,2.258288,1998-09-25
52.0,6.0,Pecker,2.348919,1998-09-16
51.0,6.4,The Sheltering Sky,13.798247,1990-10-24
11.0,7.1,Bandit Queen,0.976798,1994-09-09
80.0,7.2,If....,12.083475,1968-12-19
