,director,title,release_date,budget,revenue,return
1349,Carl Prechezer,Blue Juice,1995-09-15,0.0,0.0,0.0
1350,David Fincher,Alien³,1992-05-22,50000000.0,159773545.0,3.1954709
1351,John Landis,An American Werewolf in London,1981-08-21,10000000.0,31973249.0,3.1973249
1352,Tony Randel,Amityville: It's About Time,1992-07-16,0.0,0.0,0.0
1353,Richard Fleischer,Amityville 3-D,1983-11-18,0.0,6333135.0,0.0
1354,Steve White,Amityville: Dollhouse,1996-10-02,0.0,0.0,0.0
1355,John Murlowski,Amityville: A New Generation,1993-09-29,1500000.0,0.0,0.0
1356,Damiano Damiani,Amityville II: The Possession,1982-09-24,0.0,12534817.0,0.0
1357,Stuart Rosenberg,The Amityville Horror,1979-07-27,0.0,86432000.0,0.0
1358,Tom Bery,The Amityville Curse,1989-12-01,0.0,0.0,0.0
1359,Paul Morrissey,Blood for Dracula,1974-08-13,0.0,0.0,0.0
1360,Fred Walton,April Fool's Day,1986-03-27,5000000.0,0.0,0.0
1361,Robert Wise,Audrey Rose,1977-04-06,0.0,0.0,0.0
1362,John Schlesinger,The Believers,1987-06-09,0.0,18753438.0,0.0
1363,Alfred Hitchcock,The Birds,1963-03-28,2500000.0,11403529.0,4.5614116
1364,Irvin S. Yeaworth Jr.,The Blob,1958-09-12,240000.0,0.0,0.0
1365,Jeffrey Bloom,Blood Beach,1980-09-01,2000000.0,0.0,0.0
1366,Eric Red,Body Parts,1991-08-02,0.0,0.0,0.0
1367,Robert Wise,The Body Snatcher,1945-05-25,0.0,0.0,0.0
1368,Francis Ford Coppola,Dracula,1992-11-13,40000000.0,215862692.0,5.3965673
1369,James Whale,Bride of Frankenstein,1935-04-21,393750.0,0.0,0.0
1370,Dan Curtis,Burnt Offerings,1976-10-18,0.0,0.0,0.0
1371,Bernard Rose,Candyman,1992-10-16,6000000.0,25792310.0,4.298718333333333
1372,Martin Scorsese,Cape Fear,1991-11-15,35000000.0,182300000.0,5.208571428571428
1373,J. Lee Thompson,Cape Fear,1962-04-12,0.0,0.0,0.0
1374,Brian De Palma,Carrie,1976-11-03,1800000.0,33800000.0,18.77777777777778
1375,Paul Schrader,Cat People,1982-04-02,0.0,0.0,0.0
1376,Wes Craven,A Nightmare on Elm Street,1984-11-14,1800000.0,25504513.0,14.169173888888889
1377,F.W. Murnau,Nosferatu,1922-03-15,0.0,0.0,0.0
1378,Augusto Caminito,Vampire in Venice,1988-09-15,0.0,0.0,0.0
1379,Mario Caiano,Vampire in Venice,1988-09-15,0.0,0.0,0.0
1380,Luigi Cozzi,Vampire in Venice,1988-09-15,0.0,0.0,0.0
1381,Klaus Kinski,Vampire in Venice,1988-09-15,0.0,0.0,0.0
1382,Maurizio Lucidi,Vampire in Venice,1988-09-15,0.0,0.0,0.0
1383,Richard Donner,The Omen,1976-06-06,2800000.0,60922980.0,21.75820714285714
1384,Bob Rafelson,Blood and Wine,1996-10-03,26000000.0,0.0,0.0
1385,Kevin Spacey,Albino Alligator,1996-09-09,6000000.0,0.0,0.0
1386,Barbra Streisand,The Mirror Has Two Faces,1996-11-15,42000000.0,0.0,0.0
1387,Lars von Trier,Breaking the Waves,1996-05-13,0.0,3803298.0,0.0
1388,Ole Bornedal,Nightwatch,1997-01-31,0.0,1179002.0,0.0
1389,Jonathan Frakes,Star Trek: First Contact,1996-11-21,46000000.0,150000000.0,3.260869565217391
1390,Scott Hicks,Shine,1996-01-21,0.0,0.0,0.0
1391,Billy Bob Thornton,Sling Blade,1996-08-30,1000000.0,24444121.0,24.444121
1392,Brian Levant,Jingle All the Way,1996-11-15,60000000.0,129832389.0,2.16387315
1393,Michelangelo Antonioni,Identification of a Woman,1982-10-21,0.0,0.0,0.0
1394,Joe Berlinger,Paradise Lost: The Child Murders at Robin Hood Hills,1996-12-03,0.0,0.0,0.0
1395,Bruce Sinofsky,Paradise Lost: The Child Murders at Robin Hood Hills,1996-12-03,0.0,0.0,0.0
1396,Penny Marshall,The Preacher's Wife,1996-12-13,40000000.0,48093211.0,1.202330275
1397,Hans Petter Moland,Zero Kelvin,1995-09-29,2535000.0,0.0,0.0
1398,Patrice Leconte,Ridicule,1996-05-09,3000000.0,2503829.0,0.8346096666666667
1399,Nicholas Hytner,The Crucible,1996-11-27,25000000.0,0.0,0.0
1400,Stephen Herek,101 Dalmatians,1996-11-17,54000000.0,320689294.0,5.93869062962963
1401,Curzio Malaparte,The Forbidden Christ,1951-06-08,0.0,0.0,0.0
1402,Claire Denis,I Can't Sleep,1994-05-18,0.0,0.0,0.0
1403,Renny Harlin,Die Hard 2,1990-07-02,70000000.0,240031094.0,3.4290156285714284
1404,Robert Wise,Star Trek: The Motion Picture,1979-12-06,35000000.0,139000000.0,3.971428571428572
1405,Nicholas Meyer,Star Trek VI: The Undiscovered Country,1991-12-05,27000000.0,96900000.0,3.588888888888889
1406,William Shatner,Star Trek V: The Final Frontier,1989-06-09,30000000.0,70200000.0,2.34
1407,Nicholas Meyer,Star Trek II: The Wrath of Khan,1982-06-03,12000000.0,96800000.0,8.066666666666666
1408,Leonard Nimoy,Star Trek III: The Search for Spock,1984-05-31,18000000.0,87000000.0,4.833333333333333
1409,Leonard Nimoy,Star Trek IV: The Voyage Home,1986-11-25,24000000.0,133000000.0,5.541666666666667
1410,Tim Burton,Batman Returns,1992-06-19,80000000.0,280000000.0,3.5
1411,Christopher Cain,Young Guns,1988-08-12,13000000.0,44726644.0,3.440511076923077
1412,Geoff Murphy,Young Guns II,1990-08-01,20000000.0,0.0,0.0
1413,Randal Kleiser,Grease,1978-07-07,6000000.0,181813770.0,30.302295
1414,Patricia Birch,Grease 2,1982-06-11,13200000.0,15171476.0,1.1493542424242424
1415,Dwight H. Little,Marked for Death,1990-10-05,12000000.0,46044400.0,3.837033333333333
1416,Albert Pyun,Adrenalin: Fear the Rush,1996-11-29,0.0,0.0,0.0
1417,Daniel J. Sullivan,The Substance of Fire,1996-09-11,0.0,0.0,0.0
1418,Andrew Davis,Under Siege,1992-10-08,35000000.0,156563139.0,4.473232542857143
1419,Joseph H. Lewis,Terror in a Texas Town,1958-09-01,0.0,0.0,0.0
1420,Steven Spielberg,Jaws,1975-06-18,7000000.0,470654000.0,67.23628571428571
1421,Jeannot Szwarc,Jaws 2,1978-06-16,20000000.0,187884007.0,9.39420035
1422,Joe Alves,Jaws 3-D,1983-03-16,20500000.0,87987055.0,4.2920514634146345
1423,Peter Segal,My Fellow Americans,1996-12-20,0.0,0.0,0.0
1424,Tim Burton,Mars Attacks!,1996-12-12,70000000.0,101371017.0,1.4481573857142858
1425,Alexander Payne,Citizen Ruth,1996-12-13,3000000.0,153155.0,0.0510516666666666
1426,Cameron Crowe,Jerry Maguire,1996-12-06,50000000.0,273552592.0,5.47105184
1427,Joel Coen,Raising Arizona,1987-03-01,6000000.0,29180280.0,4.86338
1428,Ethan Coen,Raising Arizona,1987-03-01,6000000.0,29180280.0,4.86338
1429,Barry Levinson,Tin Men,1987-03-06,0.0,0.0,0.0
1430,Phil Alden Robinson,Sneakers,1992-09-09,0.0,105232691.0,0.0
1431,Anjelica Huston,Bastard Out of Carolina,1996-12-15,0.0,0.0,0.0
1432,Richard Attenborough,In Love and War,1996-12-18,0.0,0.0,0.0
1433,Jerry Zaks,Marvin's Room,1996-12-18,23000000.0,12803305.0,0.5566654347826087
1434,Martin Donovan,Somebody Is Waiting,1996-12-19,0.0,0.0,0.0
1435,Rob Reiner,Ghosts of Mississippi,1996-12-20,0.0,0.0,0.0
1436,Sidney Lumet,Night Falls on Manhattan,1996-10-22,0.0,0.0,0.0
1437,Mike Judge,Beavis and Butt-Head Do America,1996-12-15,12000000.0,0.0,0.0
1438,Claude Chabrol,La Cérémonie,1995-08-30,0.0,0.0,0.0
1439,Wes Craven,Scream,1996-12-20,14000000.0,173046663.0,12.360475928571429
1440,Michael Mann,The Last of the Mohicans,1992-09-25,40000000.0,75505856.0,1.8876464
1441,Nora Ephron,Michael,1996-12-25,0.0,119718203.0,0.0
1442,Robert Harling,The Evening Star,1996-12-25,0.0,0.0,0.0
1443,Kenneth Branagh,Hamlet,1996-12-25,0.0,0.0,0.0
1444,Terry George,Some Mother's Son,1996-12-25,0.0,0.0,0.0
1445,Dan Ireland,The Whole Wide World,1996-12-20,1300000.0,0.0,0.0
1446,Albert Brooks,Mother,1996-12-25,0.0,0.0,0.0
1447,André Téchiné,Thieves,1996-08-21,0.0,0.0,0.0
1448,Alan Parker,Evita,1996-12-14,55000000.0,141047179.0,2.564494163636364
1449,Jane Campion,The Portrait of a Lady,1996-10-18,0.0,3692836.0,0.0
1450,Nicolas Roeg,Walkabout,1971-07-01,0.0,0.0,0.0
1451,Murray Lerner,Message to Love: The Isle of Wight Festival,1996-02-15,0.0,0.0,0.0
1452,Dwight H. Little,Murder at 1600,1997-04-18,0.0,25804707.0,0.0
1453,Ralph Ziman,Hearts and Minds,1995-08-29,500000.0,0.0,0.0
1454,Arthur Penn,Inside,1996-08-25,0.0,0.0,0.0
1455,Fred Schepisi,Fierce Creatures,1997-01-24,0.0,9381260.0,0.0
1456,Robert Young,Fierce Creatures,1997-01-24,0.0,9381260.0,0.0
1457,George T. Miller,Zeus & Roxanne,1997-01-24,0.0,0.0,0.0
1458,Robert Butler,Turbulence,1997-01-09,55000000.0,11466088.0,0.2084743272727272
1459,Michael Rymer,Angel Baby,1995-09-09,0.0,0.0,0.0
1460,Stanley Tong,First Strike,1996-02-10,0.0,21890845.0,0.0
1461,Roger Christian,Underworld,1996-06-01,0.0,0.0,0.0
1462,Dennis Dugan,Beverly Hills Ninja,1997-01-17,0.0,0.0,0.0
1463,Thomas Carter,Metro,1997-01-16,55000000.0,31987563.0,0.5815920545454546
1464,François Dupeyron,The Machine,1994-05-28,0.0,0.0,0.0
1465,Steven Paul,Falling in Love Again,1980-11-21,0.0,0.0,0.0
1466,Andrew Birkin,The Cement Garden,1993-02-20,0.0,322975.0,0.0
1467,Roger Donaldson,Dante's Peak,1997-02-07,116000000.0,178127760.0,1.5355841379310344
1468,Peter Baldwin,Meet Wally Sparks,1997-01-01,0.0,0.0,0.0
1469,E. Max Frye,Amos & Andrew,1993-03-05,0.0,0.0,0.0
1470,Jeremiah S. Chechik,Benny & Joon,1993-04-16,0.0,23202734.0,0.0
1471,Steve James,Prefontaine,1997-01-24,8000000.0,589304.0,0.073663
1472,Stefan Schwietert,A Tickle in the Heart,1996-11-21,0.0,0.0,0.0
1473,Tomás Gutiérrez Alea,Guantanamera,1995-01-01,0.0,0.0,0.0
1474,Juan Carlos Tabío,Guantanamera,1995-01-01,0.0,0.0,0.0
1475,Bryan Spicer,McHale's Navy,1997-04-18,0.0,4529843.0,0.0
1476,Jan Svěrák,Kolya,1996-05-05,0.0,5770254.0,0.0
1477,Vondie Curtis-Hall,Gridlock'd,1997-01-29,0.0,0.0,0.0
1478,Christopher Guest,Waiting for Guffman,1996-01-31,0.0,0.0,0.0
1479,Sergei Bodrov Jr.,Prisoner of the Mountains,1996-03-15,0.0,0.0,0.0
1480,Ken Kwapis,The Beautician and the Beast,1997-02-07,16000000.0,0.0,0.0
1481,Richard Linklater,SubUrbia,1996-02-07,0.0,656747.0,0.0
1482,Craig Rosenberg,Hotel de Love,1996-12-19,0.0,0.0,0.0
1483,R. Paul Miller,The Pest,1997-02-07,17000000.0,0.0,0.0
1484,Andy Tennant,Fools Rush In,1997-02-14,0.0,29481428.0,0.0
1485,Paul Schrader,Touch,1997-02-14,0.0,0.0,0.0
1486,Clint Eastwood,Absolute Power,1997-02-14,50000000.0,50068310.0,1.0013662
1487,Bob Spiers,That Darn Cat,1997-02-14,0.0,0.0,0.0
1488,Stephen Kessler,Vegas Vacation,1997-02-13,25000000.0,36400360.0,1.4560144
1489,Carl Reiner,That Old Feeling,1997-04-04,0.0,0.0,0.0
1490,David Lynch,Lost Highway,1997-01-15,15000000.0,3675201.0,0.2450134
1491,John Singleton,Rosewood,1997-02-21,30000000.0,13130349.0,0.4376783
1492,Mike Newell,Donnie Brasco,1997-02-27,35000000.0,41954997.0,1.1987142
1493,Merzak Allouache,Salut cousin !,1996-11-20,0.0,0.0,0.0
1494,Jeff Pollack,Booty Call,1997-02-26,0.0,20060051.0,0.0
1495,Peter Spirer,Rhyme & Reason,1997-03-04,0.0,0.0,0.0
1496,Mark Christopher,Boys Life 2,1997-03-07,0.0,532654.0,0.0
1497,Peggy Rajski,Boys Life 2,1997-03-07,0.0,532654.0,0.0
1498,Nickolas Perry,Boys Life 2,1997-03-07,0.0,532654.0,0.0
1499,Tom DeCerchio,Boys Life 2,1997-03-07,0.0,532654.0,0.0
1500,John Irvin,City of Industry,1997-03-14,8000000.0,0.0,0.0
1501,Tamra Davis,Best Men,1997-01-01,1000000.0,0.0,0.0
1502,John Pasquin,Jungle 2 Jungle,1997-03-07,0.0,0.0,0.0
1503,Mira Nair,Kama Sutra - A Tale of Love,1996-09-11,3000000.0,4109095.0,1.3696983333333332
1504,Betty Thomas,Private Parts,1997-03-07,28000000.0,41230799.0,1.4725285357142857
1505,Theodore Witcher,Love Jones,1997-03-14,10000000.0,0.0,0.0
1506,Phillip Noyce,The Saint,1997-04-03,68000000.0,118063304.0,1.7362250588235295
1507,Bille August,Smilla's Sense of Snow,1997-02-13,35000000.0,0.0,0.0
1508,Stephen Frears,The Van,1996-05-11,0.0,0.0,0.0
1509,David Cronenberg,Crash,1996-07-17,10000000.0,0.0,0.0
1510,Greg Mottola,The Daytrippers,1996-01-01,0.0,0.0,0.0
1511,Tom Shadyac,Liar Liar,1997-03-21,45000000.0,302710615.0,6.726902555555555
1512,Rolf de Heer,The Quiet Room,1996-03-21,0.0,0.0,0.0
1513,Gregory Nava,Selena,1997-03-21,20000000.0,60000000.0,3.0
1514,Alan J. Pakula,The Devil's Own,1997-03-12,90000000.0,140807547.0,1.5645283
1515,Mark Dindal,Cats Don't Dance,1997-03-26,32000000.0,3566637.0,0.11145740625
1516,Robert Townsend,B.A.P.S.,1997-03-28,0.0,7240837.0,0.0
1517,Emma-Kate Croghan,Love and Other Catastrophes,1996-08-01,0.0,0.0,0.0
1518,Shuki Levy,Turbo: A Power Rangers Movie,1997-03-27,10000000.0,17979739.0,1.7979739
1519,David Winning,Turbo: A Power Rangers Movie,1997-03-27,10000000.0,17979739.0,1.7979739
1520,Bernard Rose,Anna Karenina,1997-04-04,35000000.0,791830.0,0.0226237142857142
1521,Tsui Hark,Double Team,1997-04-04,30000000.0,0.0,0.0
1522,Pat O'Connor,Inventing the Abbotts,1997-04-04,0.0,5926128.0,0.0
1523,Luis Llosa,Anaconda,1997-04-11,45000000.0,136885767.0,3.041905933333333
1524,George Armitage,Grosse Pointe Blank,1997-04-11,0.0,28084357.0,0.0
1525,Leslie Greif,Keys to Tulsa,1997-04-11,0.0,57252.0,0.0
1526,Lynne Stopkewich,Kissed,1996-09-07,0.0,0.0,0.0
1527,Tom Schulman,8 Heads in a Duffel Bag,1997-04-18,0.0,0.0,0.0
1528,Angela Pope,Hollow Reed,1996-06-24,0.0,0.0,0.0
1529,Bruce Beresford,Paradise Road,1997-04-11,16000000.0,0.0,0.0
1530,Jack Green,Traveller,1997-04-18,0.0,0.0,0.0
1531,Alex Sichel,All Over Me,1997-02-15,0.0,0.0,0.0
1532,Seth Zvi Rosenfeld,A Brother's Kiss,1997-04-25,0.0,0.0,0.0
1533,Nana Dzhordzhadze,A Chef in Love,1996-06-06,0.0,0.0,0.0
1534,David Mirkin,Romy and Michele's High School Reunion,1997-04-25,0.0,29235353.0,0.0
1535,Chen Kaige,Temptress Moon,1996-05-09,0.0,0.0,0.0
1536,Mick Jackson,Volcano,1997-04-25,90000000.0,0.0,0.0
1537,Peter Duncan,Children of the Revolution,1996-06-14,0.0,0.0,0.0
1538,Jay Roach,Austin Powers: International Man of Mystery,1997-05-02,16500000.0,67683989.0,4.102059939393939
1539,Jonathan Mostow,Breakdown,1997-05-02,36000000.0,50159144.0,1.3933095555555557
1540,Gregor Nicholas,Broken English,1996-09-09,0.0,0.0,0.0
1541,Daniel Taplitz,Commandments,1997-05-02,0.0,0.0,0.0
1542,Mo Ogrodnik,Ripe,1996-09-10,0.0,0.0,0.0
1543,Kiefer Sutherland,"Truth or Consequences, N.M.",1997-01-01,0.0,0.0,0.0
1544,L.A. Puopolo,The Turning,1992-01-01,0.0,0.0,0.0
1545,Ronny Yu,Warriors of Virtue,1997-05-02,0.0,0.0,0.0
1546,Ivan Reitman,Fathers' Day,1997-05-09,85000000.0,0.0,0.0
1547,Luc Besson,The Fifth Element,1997-05-07,90000000.0,263920180.0,2.9324464444444445
1548,Gregg Araki,Nowhere,1997-05-09,0.0,27354.0,0.0
1549,Kevin Bacon,Losing Chase,1996-08-18,0.0,0.0,0.0
1550,Rusty Cundieff,Sprung,1997-05-14,0.0,7553105.0,0.0
1551,Margarethe von Trotta,The Promise,1995-02-16,0.0,0.0,0.0
1552,Margarethe von Trotta,The Promise,1995-02-16,0.0,0.0,0.0
1553,Agnès Varda,Le Bonheur,1965-02-10,0.0,0.0,0.0
1554,Joe Mantello,Love! Valour! Compassion!,1997-05-16,2000000.0,2900000.0,1.45
1555,Masayuki Suo,Shall We Dance?,1996-01-27,0.0,0.0,0.0
1556,Dee McLachlan,The Second Jungle Book: Mowgli & Baloo,1997-05-16,0.0,479099.0,0.0
1557,Duncan McLachlan,The Second Jungle Book: Mowgli & Baloo,1997-05-16,0.0,479099.0,0.0
1558,Kevin Allen,Twin Town,1997-04-11,0.0,0.0,0.0
1559,Griffin Dunne,Addicted to Love,1997-05-23,0.0,34673095.0,0.0
1560,Mark Herman,Brassed Off,1996-11-01,0.0,0.0,0.0
1561,David Hare,The Designated Mourner,1997-05-23,0.0,0.0,0.0
1562,Steven Spielberg,The Lost World: Jurassic Park,1997-05-23,73000000.0,229074524.0,3.138007178082192
1563,Jacques Doillon,Ponette,1996-09-10,0.0,0.0,0.0
1564,Steven Soderbergh,Schizopolis,1996-09-13,0.0,0.0,0.0
1565,Dale Rosenbloom,Shiloh,1996-11-30,0.0,0.0,0.0
1566,Emilio Estevez,The War at Home,1996-11-20,0.0,0.0,0.0
1567,Clare Peploe,Rough Magic,1995-09-07,0.0,0.0,0.0
1568,Jonathan Lynn,Trial and Error,1997-05-30,0.0,0.0,0.0
1569,Caroline Thompson,Buddy,1997-06-06,0.0,0.0,0.0
1570,Simon West,Con Air,1997-06-01,75000000.0,224012234.0,2.9868297866666667
1571,Julia Dyer,Late Bloomers,1996-01-01,0.0,0.0,0.0
1572,Peter Greenaway,The Pillow Book,1996-05-12,0.0,0.0,0.0
1573,Laetitia Masson,To Have (Or Not),1995-12-27,0.0,0.0,0.0
1574,Jan de Bont,Speed 2: Cruise Control,1997-06-13,160000000.0,164508066.0,1.0281754125
1575,Robert Patton-Spruill,Squeeze,1997-06-06,500000.0,10300.0,0.0206
1576,Adrienne Shelly,Sudden Manhattan,1996-10-11,0.0,0.0,0.0
1577,Dana Lustig,Wedding Bell Blues,1996-10-18,0.0,44000.0,0.0
1578,Joel Schumacher,Batman & Robin,1997-06-20,125000000.0,238207122.0,1.905656976
1579,Paul Weiland,Roseanna's Grave,1997-03-06,0.0,0.0,0.0
1580,Jim Wilson,Head Above Water,1996-11-07,0.0,0.0,0.0
1581,Ron Clements,Hercules,1997-06-26,85000000.0,252712101.0,2.9730835411764707
1582,John Musker,Hercules,1997-06-26,85000000.0,252712101.0,2.9730835411764707
1583,Stephen T. Kay,The Last Time I Committed Suicide,1997-06-20,0.0,0.0,0.0
1584,Yvonne Rainer,MURDER and murder,1996-09-10,0.0,0.0,0.0
1585,P.J. Hogan,My Best Friend's Wedding,1997-06-19,38000000.0,299288605.0,7.876015921052631
1586,Shinya Tsukamoto,Tetsuo II: Body Hammer,1992-01-01,0.0,0.0,0.0
1587,Cédric Klapisch,When the Cat's Away,1996-04-03,0.0,0.0,0.0
1588,Jean-Luc Godard,Contempt,1963-10-21,900000.0,528428.0,0.5871422222222222
1589,John Woo,Face/Off,1997-06-27,80000000.0,245676146.0,3.070951825
1590,Eric Schaeffer,Fall,1997-06-20,0.0,0.0,0.0
1591,Mohsen Makhmalbaf,Gabbeh,1996-06-26,0.0,0.0,0.0
1592,Tony Gatlif,Mondo,1995-06-01,0.0,0.0,0.0
1593,Scott Michell,The Innocent Sleep,1996-01-25,0.0,0.0,0.0
1594,Jean-Luc Godard,For Ever Mozart,1996-11-27,0.0,0.0,0.0
1595,Barry Sonnenfeld,Men in Black,1997-07-02,90000000.0,589390539.0,6.548783766666666
1596,Martha Coolidge,Out to Sea,1997-07-02,0.0,0.0,0.0
1597,William Dear,Wild America,1997-07-02,0.0,0.0,0.0
1598,Michael Ritchie,A Simple Wish,1997-07-11,28000000.0,8345056.0,0.2980377142857143
1599,Robert Zemeckis,Contact,1997-07-11,90000000.0,171120329.0,1.901336988888889
1600,Shirley Barrett,Love Serenade,1996-10-10,0.0,0.0,0.0
1601,Ridley Scott,G.I. Jane,1997-08-22,50000000.0,48169156.0,0.96338312
1602,John Milius,Conan the Barbarian,1982-04-02,20000000.0,79114085.0,3.95570425
1603,Sam Weisman,George of the Jungle,1997-07-15,55000000.0,0.0,0.0
1604,James Mangold,Cop Land,1997-08-15,15000000.0,44862187.0,2.9908124666666667
1605,Paul W.S. Anderson,Event Horizon,1997-08-15,60000000.0,26673242.0,0.4445540333333333
1606,Mark A.Z. Dippé,Spawn,1997-07-31,40000000.0,87840042.0,2.19600105
1607,Charles Martin Smith,Air Bud,1997-08-01,3000000.0,23144499.0,7.714833
1608,Glenn Gordon Caron,Picture Perfect,1997-08-01,19000000.0,44332015.0,2.333263947368421
1609,Neil LaBute,In the Company of Men,1997-01-19,0.0,0.0,0.0
1610,Sam Pillsbury,Free Willy 3: The Rescue,1997-08-08,0.0,0.0,0.0
1611,Mike Leigh,Career Girls,1997-06-01,0.0,0.0,0.0
1612,Richard Donner,Conspiracy Theory,1997-08-07,75000000.0,136982834.0,1.8264377866666663
1613,Barbet Schroeder,Desperate Measures,1998-01-30,50000000.0,0.0,0.0
1614,Kenneth Johnson,Steel,1997-08-15,16000000.0,1686429.0,0.1054018125
1615,Nick Cassavetes,She's So Lovely,1997-08-29,18000000.0,0.0,0.0
1616,Bill Duke,Hoodlum,1997-08-27,30000000.0,0.0,0.0
1617,Andy Cadiff,Leave it to Beaver,1997-08-22,0.0,0.0,0.0
1618,Guillermo del Toro,Mimic,1997-08-22,30000000.0,25480490.0,0.8493496666666667
1619,Brett Ratner,Money Talks,1997-08-22,0.0,0.0,0.0
1620,Marco Brambilla,Excess Baggage,1997-08-29,0.0,0.0,0.0
1621,John Nicolella,Kull the Conqueror,1997-08-29,0.0,0.0,0.0
1622,Wolfgang Petersen,Air Force One,1997-07-25,85000000.0,315156409.0,3.70772245882353
1623,Kevin Reynolds,One Eight Seven,1997-07-29,20000000.0,5716080.0,0.285804
1624,John McTiernan,The Hunt for Red October,1990-03-02,30000000.0,199200000.0,6.64
1625,Gus Van Sant,My Own Private Idaho,1991-10-17,2500000.0,0.0,0.0
1626,Tony Vitale,"Kiss Me, Guido",1997-07-18,0.0,0.0,0.0
1627,Miguel Arteta,Star Maps,1997-07-23,0.0,0.0,0.0
1628,Frank Oz,In & Out,1997-09-10,35000000.0,0.0,0.0
1629,Lee Tamahori,The Edge,1997-09-06,0.0,43312294.0,0.0
1630,Mimi Leder,The Peacemaker,1997-09-26,50000000.0,0.0,0.0
1631,Curtis Hanson,L.A. Confidential,1997-09-19,35000000.0,126216940.0,3.6061982857142856
1632,Jean-Jacques Annaud,Seven Years in Tibet,1997-09-12,70000000.0,131457682.0,1.8779668857142855
1633,Gary Fleder,Kiss the Girls,1997-10-03,27000000.0,60527873.0,2.2417730740740742
1634,"George Tillman, Jr.",Soul Food,1997-09-26,0.0,0.0,0.0
1635,Matthew Harrison,Kicked in the Head,1997-09-26,0.0,0.0,0.0
1636,Robert Kurtzman,Wishmaster,1997-09-19,5000000.0,15719109.0,3.1438218
1637,Jocelyn Moorhouse,A Thousand Acres,1997-09-17,0.0,0.0,0.0
1638,David Fincher,The Game,1997-09-12,50000000.0,109423648.0,2.18847296
1639,Félix Enríquez Alcalá,Fire Down Below,1997-09-05,60000000.0,16000000.0,0.2666666666666666
1640,Oliver Stone,U Turn,1997-10-03,19000000.0,6682098.0,0.3516893684210526
1641,John Patrick Kelley,The Locusts,1997-10-03,0.0,10082.0,0.0
1642,Mark Joffe,The Matchmaker,1997-10-03,0.0,0.0,0.0
1643,Christian Duguay,The Assignment,1997-09-28,0.0,0.0,0.0
1644,Keith Samples,A Smile Like Yours,1997-08-27,0.0,0.0,0.0
1645,Victor Nunez,Ulee's Gold,1997-06-13,0.0,0.0,0.0
1646,Ang Lee,The Ice Storm,1997-09-27,18000000.0,8038061.0,0.4465589444444444
1647,Gavin Wilding,Stag,1997-04-01,0.0,0.0,0.0
1648,Kevin Smith,Chasing Amy,1997-04-04,250000.0,12021272.0,48.085088
1649,Lionel C. Martin,Def Jam's How to Be a Player,1997-08-06,0.0,13960203.0,0.0
1650,Peter Cattaneo,The Full Monty,1997-08-13,3500000.0,257850122.0,73.67146342857143
1651,Nancy Meckler,Alive and Kicking,1996-11-08,0.0,0.0,0.0
1652,John Madden,Mrs Brown,1997-07-18,0.0,0.0,0.0
1653,Jim Gillespie,I Know What You Did Last Summer,1997-10-17,17000000.0,125586134.0,7.387419647058824
1654,Taylor Hackford,The Devil's Advocate,1997-10-17,57000000.0,152944660.0,2.683239649122807
1655,Stuart Gillard,RocketMan,1997-10-10,16000000.0,0.0,0.0
1656,Andy Wilson,Playing God,1997-10-17,12000000.0,4000000.0,0.3333333333333333
1657,Mark Waters,The House of Yes,1997-10-10,1500000.0,626057.0,0.4173713333333333
1658,Errol Morris,"Fast, Cheap & Out of Control",1997-10-03,0.0,832735.0,0.0
1659,Agnieszka Holland,Washington Square,1997-10-10,0.0,1.0,0.0
1660,Guy Ferland,Telling Lies In America,1997-08-02,0.0,0.0,0.0
1661,Jim Jarmusch,Year of the Horse,1997-10-08,0.0,0.0,0.0
1662,Andrew Niccol,Gattaca,1997-09-07,36000000.0,12532777.0,0.3481326944444444
1663,Charles Sturridge,FairyTale: A True Story,1997-01-01,0.0,14000000.0,0.0
1664,Joe Chappelle,Phantoms,1998-01-23,0.0,5624282.0,0.0
1665,Beeban Kidron,Swept from the Sea,1998-01-23,0.0,0.0,0.0
1666,John O'Hagan,Wonderland,1997-10-17,0.0,0.0,0.0
1667,Danny Boyle,A Life Less Ordinary,1997-10-24,12000000.0,0.0,0.0
1668,Morgan J. Freeman,Hurricane Streets,1997-01-21,0.0,0.0,0.0
1669,Kasi Lemmons,Eve's Bayou,1997-09-07,0.0,0.0,0.0
1670,Jeb Stuart,Switchback,1997-10-31,37000000.0,6482195.0,0.1751944594594594
1671,Jim Kouf,Gang Related,1997-10-08,0.0,5790448.0,0.0
1672,Ivan Reitman,Stripes,1981-06-25,10000000.0,85300000.0,8.53
1673,Claire Denis,Nenette and Boni,1997-01-29,0.0,0.0,0.0
1674,Mel Smith,Bean,1997-07-03,18000000.0,251212670.0,13.956259444444443
1675,Robert Downey Sr.,Hugo Pool,1997-01-01,0.0,0.0,0.0
1676,Costa-Gavras,Mad City,1997-11-07,50000000.0,10541523.0,0.21083046
1677,Mike Figgis,One Night Stand,1997-11-14,24000000.0,2642983.0,0.1101242916666666
1678,Sally Potter,The Tango Lesson,1997-11-28,0.0,0.0,0.0
1679,Michael Winterbottom,Welcome to Sarajevo,1997-05-09,0.0,0.0,0.0
1680,Josh Pate,Deceiver,1997-08-31,0.0,0.0,0.0
1681,Jonas Pate,Deceiver,1997-08-31,0.0,0.0,0.0
